WAGE,AGE,RACE,STATUS,AREA,GENDER,EDUCATION
24000,49,OTHER,MARRIED,URBAN,MALE,20
24000,30,OTHER,MARRIED,URBAN,FEMALE,16
24000,30,WHITE,MARRIED,URBAN,FEMALE,16
24000,48,WHITE,MARRIED,URBAN,FEMALE,14
24000,38,WHITE,SINGLE,RURAL,FEMALE,14
24000,66,WHITE,MARRIED,RURAL,MALE,14
24000,64,WHITE,MARRIED,URBAN,FEMALE,14
24000,27,WHITE,MARRIED,RURAL,FEMALE,20
24000,30,WHITE,MARRIED,RURAL,MALE,14
24000,26,BlACK,SINGLE,URBAN,MALE,16
24000,32,WHITE,SINGLE,RURAL,MALE,14
24000,50,WHITE,MARRIED,URBAN,MALE,14
24000,31,WHITE,MARRIED,URBAN,FEMALE,14
24000,62,WHITE,MARRIED,RURAL,MALE,16
24000,41,WHITE,MARRIED,URBAN,MALE,0
24000,42,WHITE,MARRIED,URBAN,FEMALE,16
24000,44,WHITE,SINGLE,URBAN,FEMALE,14
24000,42,WHITE,MARRIED,URBAN,FEMALE,20
24000,31,WHITE,SINGLE,URBAN,FEMALE,14
24000,30,WHITE,SINGLE,URBAN,MALE,20
24000,34,WHITE,MARRIED,RURAL,MALE,0
24000,48,WHITE,MARRIED,URBAN,FEMALE,16
24000,54,WHITE,MARRIED,RURAL,MALE,20
24000,24,WHITE,MARRIED,URBAN,MALE,14
24000,39,WHITE,MARRIED,RURAL,FEMALE,14
24000,28,WHITE,MARRIED,RURAL,MALE,20
24000,42,WHITE,MARRIED,RURAL,MALE,12
24000,26,BlACK,SINGLE,URBAN,MALE,16
24000,34,WHITE,MARRIED,RURAL,MALE,16
24000,20,WHITE,SINGLE,URBAN,MALE,14
24000,47,WHITE,SINGLE,URBAN,FEMALE,16
24000,51,WHITE,MARRIED,URBAN,FEMALE,16
24000,24,WHITE,MARRIED,RURAL,MALE,8
24000,26,OTHER,SINGLE,RURAL,MALE,14
24000,37,WHITE,SINGLE,RURAL,MALE,14
24000,24,WHITE,MARRIED,URBAN,FEMALE,14
24000,48,WHITE,MARRIED,RURAL,FEMALE,14
24000,28,WHITE,MARRIED,URBAN,FEMALE,14
24000,42,WHITE,MARRIED,URBAN,FEMALE,14
24000,29,WHITE,MARRIED,RURAL,MALE,16
24000,31,WHITE,MARRIED,URBAN,FEMALE,16
24000,39,BlACK,MARRIED,URBAN,FEMALE,14
24000,36,WHITE,MARRIED,URBAN,FEMALE,14
24000,49,WHITE,MARRIED,URBAN,FEMALE,20
24000,26,OTHER,MARRIED,URBAN,FEMALE,16
24000,27,OTHER,MARRIED,URBAN,MALE,16
24000,53,WHITE,SINGLE,RURAL,FEMALE,14
24000,36,WHITE,MARRIED,URBAN,FEMALE,14
24000,40,WHITE,MARRIED,URBAN,MALE,0
24000,41,WHITE,MARRIED,URBAN,MALE,16
24000,21,WHITE,SINGLE,URBAN,FEMALE,14
24000,50,WHITE,MARRIED,URBAN,MALE,14
24000,53,WHITE,MARRIED,URBAN,FEMALE,14
24000,28,WHITE,SINGLE,URBAN,MALE,16
24000,43,OTHER,MARRIED,URBAN,FEMALE,14
24000,28,WHITE,MARRIED,URBAN,MALE,0
24000,23,WHITE,SINGLE,URBAN,MALE,16
24000,30,WHITE,MARRIED,URBAN,MALE,16
24000,42,WHITE,MARRIED,URBAN,FEMALE,14
24000,26,OTHER,SINGLE,RURAL,MALE,12
24000,38,WHITE,SINGLE,RURAL,MALE,14
24000,28,WHITE,MARRIED,RURAL,MALE,16
24000,33,OTHER,MARRIED,URBAN,FEMALE,16
24000,32,OTHER,SINGLE,URBAN,MALE,14
24000,41,OTHER,MARRIED,URBAN,MALE,16
23920,40,WHITE,MARRIED,RURAL,MALE,16
23920,65,WHITE,SINGLE,URBAN,MALE,6
23900,25,WHITE,MARRIED,RURAL,FEMALE,14
23882,42,WHITE,MARRIED,URBAN,MALE,20
23800,30,WHITE,SINGLE,RURAL,FEMALE,16
23800,31,WHITE,SINGLE,RURAL,MALE,20
23600,42,WHITE,MARRIED,URBAN,MALE,16
23551,50,OTHER,MARRIED,URBAN,MALE,14
23500,36,OTHER,SINGLE,URBAN,MALE,14
23500,31,WHITE,SINGLE,RURAL,FEMALE,16
23500,29,WHITE,SINGLE,RURAL,FEMALE,16
23500,41,WHITE,SINGLE,RURAL,FEMALE,14
23500,42,WHITE,MARRIED,RURAL,FEMALE,20
23425,58,WHITE,MARRIED,RURAL,FEMALE,14
23422,36,WHITE,MARRIED,URBAN,FEMALE,16
23416,43,BlACK,SINGLE,URBAN,FEMALE,16
23400,26,WHITE,MARRIED,URBAN,MALE,14
23400,34,WHITE,MARRIED,URBAN,FEMALE,20
23400,26,BlACK,MARRIED,URBAN,MALE,14
23400,44,WHITE,SINGLE,URBAN,MALE,14
23400,56,WHITE,MARRIED,URBAN,FEMALE,16
23400,26,WHITE,SINGLE,URBAN,MALE,14
23400,58,WHITE,MARRIED,URBAN,FEMALE,16
23400,32,WHITE,SINGLE,URBAN,FEMALE,16
23400,26,WHITE,SINGLE,URBAN,MALE,14
23400,38,WHITE,MARRIED,RURAL,MALE,20
23400,37,WHITE,MARRIED,URBAN,MALE,0
23400,35,WHITE,MARRIED,URBAN,MALE,6
23400,49,WHITE,MARRIED,URBAN,FEMALE,14
23400,26,OTHER,SINGLE,URBAN,FEMALE,16
23400,34,WHITE,SINGLE,URBAN,FEMALE,16
23372,54,BlACK,SINGLE,URBAN,FEMALE,20
23256,46,WHITE,MARRIED,RURAL,MALE,20
23200,47,WHITE,SINGLE,URBAN,FEMALE,20
23200,55,WHITE,SINGLE,RURAL,MALE,14
23193,40,WHITE,MARRIED,RURAL,MALE,14
23192,58,WHITE,SINGLE,URBAN,FEMALE,20
23100,38,BlACK,MARRIED,URBAN,MALE,16
23080,21,OTHER,SINGLE,URBAN,MALE,16
23076,58,WHITE,SINGLE,URBAN,FEMALE,14
23000,34,WHITE,SINGLE,URBAN,FEMALE,14
23000,51,WHITE,MARRIED,URBAN,FEMALE,20
23000,51,WHITE,MARRIED,RURAL,MALE,14
23000,54,WHITE,MARRIED,URBAN,MALE,20
23000,50,WHITE,MARRIED,URBAN,FEMALE,14
23000,42,WHITE,SINGLE,URBAN,MALE,14
23000,29,WHITE,MARRIED,RURAL,FEMALE,16
23000,39,WHITE,SINGLE,RURAL,MALE,16
23000,30,WHITE,MARRIED,RURAL,FEMALE,20
23000,50,WHITE,MARRIED,URBAN,FEMALE,14
23000,41,WHITE,MARRIED,URBAN,FEMALE,20
23000,55,WHITE,MARRIED,URBAN,FEMALE,16
23000,31,WHITE,MARRIED,URBAN,MALE,14
23000,54,WHITE,SINGLE,URBAN,FEMALE,20
23000,22,OTHER,SINGLE,URBAN,MALE,12
23000,38,OTHER,MARRIED,URBAN,FEMALE,14
23000,24,WHITE,SINGLE,URBAN,MALE,16
23000,26,BlACK,SINGLE,URBAN,FEMALE,14
23000,51,BlACK,SINGLE,URBAN,FEMALE,0
23000,33,WHITE,MARRIED,RURAL,MALE,16
23000,44,WHITE,MARRIED,RURAL,MALE,16
23000,62,BlACK,SINGLE,URBAN,FEMALE,16
23000,39,WHITE,MARRIED,URBAN,FEMALE,20
23000,37,WHITE,MARRIED,URBAN,MALE,14
23000,29,WHITE,MARRIED,URBAN,MALE,20
23000,54,WHITE,MARRIED,URBAN,FEMALE,14
23000,25,WHITE,SINGLE,URBAN,MALE,16
23000,48,WHITE,MARRIED,RURAL,FEMALE,14
23000,50,WHITE,MARRIED,URBAN,MALE,16
23000,29,WHITE,MARRIED,URBAN,FEMALE,16
23000,33,WHITE,MARRIED,URBAN,FEMALE,16
23000,55,WHITE,MARRIED,RURAL,MALE,16
23000,42,WHITE,SINGLE,RURAL,MALE,14
23000,37,WHITE,MARRIED,URBAN,FEMALE,16
23000,55,WHITE,MARRIED,URBAN,FEMALE,14
23000,64,WHITE,MARRIED,URBAN,MALE,14
23000,29,WHITE,SINGLE,URBAN,FEMALE,14
23000,29,OTHER,SINGLE,URBAN,MALE,16
23000,20,WHITE,SINGLE,URBAN,FEMALE,14
23000,55,WHITE,MARRIED,URBAN,FEMALE,20
23000,22,WHITE,SINGLE,URBAN,FEMALE,16
23000,50,WHITE,MARRIED,URBAN,FEMALE,14
23000,35,WHITE,MARRIED,URBAN,FEMALE,16
23000,44,WHITE,MARRIED,RURAL,MALE,14
23000,29,WHITE,SINGLE,URBAN,MALE,14
23000,25,WHITE,SINGLE,RURAL,MALE,16
23000,43,WHITE,MARRIED,RURAL,FEMALE,14
23000,46,WHITE,SINGLE,URBAN,FEMALE,0
23000,33,OTHER,SINGLE,URBAN,MALE,14
23000,60,WHITE,SINGLE,URBAN,MALE,20
23000,48,WHITE,MARRIED,URBAN,MALE,14
23000,29,WHITE,MARRIED,URBAN,MALE,20
23000,46,WHITE,SINGLE,RURAL,FEMALE,20
23000,40,WHITE,MARRIED,URBAN,FEMALE,16
23000,60,WHITE,MARRIED,URBAN,FEMALE,20
23000,29,OTHER,SINGLE,URBAN,MALE,20
23000,55,BlACK,MARRIED,URBAN,FEMALE,14
23000,39,WHITE,MARRIED,URBAN,FEMALE,16
23000,65,BlACK,SINGLE,URBAN,FEMALE,14
23000,42,BlACK,SINGLE,URBAN,FEMALE,14
23000,24,BlACK,SINGLE,URBAN,MALE,14
23000,34,WHITE,SINGLE,RURAL,FEMALE,16
23000,58,WHITE,MARRIED,URBAN,FEMALE,16
23000,34,WHITE,MARRIED,URBAN,FEMALE,14
23000,44,WHITE,MARRIED,RURAL,MALE,14
23000,49,BlACK,MARRIED,URBAN,FEMALE,14
23000,42,WHITE,MARRIED,URBAN,MALE,14
23000,33,BlACK,SINGLE,RURAL,FEMALE,14
23000,48,WHITE,MARRIED,URBAN,MALE,14
23000,48,WHITE,SINGLE,URBAN,MALE,0
23000,24,BlACK,SINGLE,URBAN,MALE,14
23000,46,OTHER,MARRIED,URBAN,MALE,0
23000,25,WHITE,MARRIED,RURAL,MALE,12
23000,46,WHITE,SINGLE,RURAL,FEMALE,16
23000,23,WHITE,MARRIED,RURAL,MALE,14
23000,40,WHITE,MARRIED,URBAN,FEMALE,0
23000,62,BlACK,SINGLE,URBAN,FEMALE,14
23000,27,WHITE,SINGLE,URBAN,FEMALE,16
23000,45,WHITE,MARRIED,URBAN,FEMALE,20
23000,43,WHITE,MARRIED,URBAN,MALE,0
23000,23,WHITE,MARRIED,URBAN,MALE,14
23000,35,WHITE,MARRIED,URBAN,FEMALE,20
23000,62,WHITE,MARRIED,URBAN,MALE,14
23000,61,WHITE,SINGLE,RURAL,FEMALE,14
23000,46,OTHER,SINGLE,URBAN,FEMALE,14
23000,34,WHITE,SINGLE,URBAN,MALE,0
23000,27,WHITE,MARRIED,URBAN,FEMALE,20
23000,26,WHITE,MARRIED,URBAN,FEMALE,14
23000,47,WHITE,MARRIED,URBAN,FEMALE,16
23000,68,WHITE,SINGLE,RURAL,MALE,14
23000,43,WHITE,MARRIED,URBAN,FEMALE,14
23000,24,OTHER,SINGLE,URBAN,FEMALE,12
23000,23,WHITE,SINGLE,URBAN,MALE,14
23000,50,WHITE,MARRIED,URBAN,MALE,16
23000,56,WHITE,SINGLE,URBAN,FEMALE,20
23000,40,OTHER,MARRIED,RURAL,FEMALE,16
23000,28,WHITE,MARRIED,URBAN,MALE,14
23000,32,WHITE,MARRIED,URBAN,FEMALE,6
23000,50,WHITE,MARRIED,URBAN,MALE,14
23000,44,BlACK,SINGLE,URBAN,FEMALE,16
23000,46,WHITE,MARRIED,URBAN,MALE,14
23000,20,WHITE,SINGLE,URBAN,MALE,16
23000,26,OTHER,MARRIED,URBAN,MALE,14
23000,26,OTHER,SINGLE,URBAN,FEMALE,16
23000,51,OTHER,MARRIED,URBAN,MALE,16
23000,37,WHITE,MARRIED,RURAL,MALE,16
22984,27,BlACK,SINGLE,URBAN,MALE,14
22880,37,BlACK,MARRIED,URBAN,MALE,16
22880,20,WHITE,SINGLE,URBAN,MALE,0
22880,42,WHITE,SINGLE,URBAN,MALE,14
22837,57,WHITE,SINGLE,URBAN,FEMALE,6
22828,34,WHITE,MARRIED,URBAN,MALE,14
22800,24,WHITE,MARRIED,URBAN,FEMALE,14
22800,52,WHITE,SINGLE,URBAN,MALE,16
22800,36,OTHER,MARRIED,URBAN,MALE,20
22800,36,BlACK,SINGLE,URBAN,FEMALE,20
22800,38,WHITE,SINGLE,URBAN,FEMALE,14
22752,29,BlACK,SINGLE,URBAN,MALE,14
22672,24,BlACK,SINGLE,URBAN,MALE,14
22620,48,WHITE,MARRIED,RURAL,FEMALE,16
22500,46,WHITE,MARRIED,URBAN,FEMALE,20
22500,35,WHITE,SINGLE,RURAL,FEMALE,16
22500,52,WHITE,MARRIED,URBAN,FEMALE,16
22500,39,WHITE,MARRIED,URBAN,FEMALE,20
22500,46,WHITE,MARRIED,URBAN,FEMALE,16
22500,52,WHITE,MARRIED,URBAN,FEMALE,20
22500,40,WHITE,MARRIED,URBAN,FEMALE,14
22500,49,WHITE,MARRIED,URBAN,FEMALE,16
22500,26,OTHER,MARRIED,URBAN,FEMALE,16
22500,30,BlACK,SINGLE,URBAN,FEMALE,16
22500,24,WHITE,MARRIED,RURAL,FEMALE,14
22500,44,WHITE,SINGLE,URBAN,MALE,16
22500,42,BlACK,SINGLE,URBAN,FEMALE,12
22500,53,BlACK,SINGLE,URBAN,FEMALE,6
22500,24,WHITE,SINGLE,URBAN,FEMALE,12
22500,34,WHITE,MARRIED,RURAL,MALE,16
22472,46,WHITE,MARRIED,RURAL,MALE,16
22460,63,WHITE,SINGLE,URBAN,FEMALE,20
22400,23,WHITE,SINGLE,URBAN,MALE,16
22400,22,WHITE,SINGLE,URBAN,MALE,14
22400,34,WHITE,MARRIED,URBAN,FEMALE,20
22360,56,BlACK,SINGLE,URBAN,FEMALE,16
22350,38,WHITE,MARRIED,URBAN,FEMALE,20
22308,39,WHITE,MARRIED,URBAN,FEMALE,16
22300,27,WHITE,SINGLE,RURAL,MALE,14
22256,27,WHITE,MARRIED,RURAL,MALE,16
22200,22,WHITE,SINGLE,URBAN,FEMALE,14
22200,44,WHITE,SINGLE,RURAL,FEMALE,16
22199,64,WHITE,MARRIED,RURAL,MALE,14
22173,29,WHITE,MARRIED,RURAL,FEMALE,16
22160,40,BlACK,MARRIED,URBAN,MALE,16
22100,27,WHITE,SINGLE,URBAN,MALE,20
22100,57,WHITE,MARRIED,RURAL,FEMALE,16
22100,28,BlACK,SINGLE,URBAN,MALE,14
22100,40,WHITE,SINGLE,URBAN,MALE,14
22039,26,OTHER,MARRIED,URBAN,FEMALE,20
22000,42,WHITE,MARRIED,URBAN,MALE,16
22000,44,WHITE,MARRIED,URBAN,FEMALE,16
22000,27,WHITE,MARRIED,RURAL,FEMALE,20
22000,46,WHITE,MARRIED,RURAL,MALE,14
22000,31,WHITE,MARRIED,RURAL,MALE,14
22000,43,WHITE,MARRIED,URBAN,FEMALE,14
22000,62,WHITE,SINGLE,URBAN,FEMALE,16
22000,45,WHITE,MARRIED,URBAN,FEMALE,16
22000,39,WHITE,SINGLE,URBAN,MALE,14
22000,44,WHITE,SINGLE,URBAN,FEMALE,14
22000,42,WHITE,SINGLE,URBAN,FEMALE,14
22000,43,WHITE,MARRIED,URBAN,FEMALE,14
22000,49,WHITE,MARRIED,URBAN,MALE,14
22000,32,WHITE,MARRIED,URBAN,FEMALE,20
22000,51,WHITE,SINGLE,URBAN,FEMALE,16
22000,45,WHITE,SINGLE,URBAN,MALE,14
22000,48,BlACK,MARRIED,URBAN,FEMALE,14
22000,52,WHITE,MARRIED,URBAN,MALE,0
22000,23,OTHER,SINGLE,URBAN,MALE,16
22000,27,OTHER,SINGLE,URBAN,MALE,20
22000,42,OTHER,MARRIED,URBAN,MALE,14
22000,26,BlACK,SINGLE,URBAN,MALE,0
22000,22,WHITE,SINGLE,URBAN,MALE,16
22000,26,WHITE,SINGLE,URBAN,FEMALE,14
22000,32,BlACK,SINGLE,URBAN,FEMALE,14
22000,25,BlACK,SINGLE,URBAN,FEMALE,16
22000,53,WHITE,MARRIED,URBAN,FEMALE,16
22000,46,WHITE,SINGLE,URBAN,FEMALE,16
22000,65,BlACK,SINGLE,URBAN,FEMALE,16
22000,27,WHITE,MARRIED,RURAL,MALE,16
22000,45,WHITE,SINGLE,URBAN,FEMALE,12
22000,42,WHITE,SINGLE,URBAN,MALE,14
22000,24,WHITE,MARRIED,RURAL,FEMALE,16
22000,36,WHITE,MARRIED,URBAN,FEMALE,14
22000,30,WHITE,MARRIED,RURAL,MALE,14
22000,35,WHITE,MARRIED,RURAL,FEMALE,16
22000,34,WHITE,SINGLE,RURAL,MALE,16
22000,42,OTHER,SINGLE,RURAL,FEMALE,20
22000,33,WHITE,SINGLE,URBAN,FEMALE,14
22000,41,WHITE,SINGLE,URBAN,MALE,14
22000,53,WHITE,SINGLE,URBAN,FEMALE,16
22000,44,WHITE,MARRIED,URBAN,MALE,0
22000,28,WHITE,SINGLE,URBAN,FEMALE,14
22000,31,WHITE,SINGLE,URBAN,FEMALE,20
22000,43,WHITE,MARRIED,URBAN,FEMALE,14
22000,45,BlACK,SINGLE,URBAN,FEMALE,16
22000,30,WHITE,MARRIED,RURAL,FEMALE,16
22000,40,WHITE,MARRIED,URBAN,FEMALE,20
22000,37,WHITE,MARRIED,URBAN,FEMALE,14
22000,56,WHITE,SINGLE,URBAN,FEMALE,20
22000,47,WHITE,MARRIED,URBAN,FEMALE,14
22000,41,OTHER,SINGLE,URBAN,FEMALE,14
22000,27,WHITE,SINGLE,URBAN,MALE,14
22000,42,BlACK,SINGLE,URBAN,MALE,14
22000,24,WHITE,SINGLE,URBAN,MALE,20
22000,25,WHITE,SINGLE,URBAN,MALE,16
22000,50,WHITE,MARRIED,URBAN,FEMALE,20
22000,22,WHITE,SINGLE,RURAL,FEMALE,14
22000,32,WHITE,MARRIED,URBAN,MALE,14
22000,61,WHITE,SINGLE,URBAN,MALE,20
22000,52,WHITE,MARRIED,RURAL,MALE,14
22000,27,WHITE,MARRIED,URBAN,FEMALE,16
22000,42,WHITE,MARRIED,RURAL,MALE,16
22000,53,WHITE,MARRIED,URBAN,FEMALE,16
22000,40,WHITE,MARRIED,RURAL,FEMALE,16
22000,61,WHITE,MARRIED,RURAL,FEMALE,14
22000,25,WHITE,MARRIED,RURAL,MALE,8
22000,35,WHITE,MARRIED,RURAL,FEMALE,16
22000,51,WHITE,SINGLE,RURAL,MALE,16
22000,27,WHITE,MARRIED,URBAN,FEMALE,16
22000,31,BlACK,SINGLE,URBAN,FEMALE,16
22000,64,BlACK,MARRIED,URBAN,MALE,20
22000,21,WHITE,SINGLE,URBAN,MALE,14
22000,36,BlACK,SINGLE,URBAN,MALE,16
22000,25,WHITE,SINGLE,URBAN,MALE,0
22000,24,WHITE,MARRIED,RURAL,FEMALE,16
22000,32,WHITE,MARRIED,URBAN,FEMALE,16
22000,39,BlACK,MARRIED,URBAN,MALE,16
22000,40,WHITE,MARRIED,URBAN,MALE,14
22000,28,WHITE,MARRIED,URBAN,MALE,14
22000,24,BlACK,SINGLE,URBAN,FEMALE,20
22000,44,BlACK,SINGLE,URBAN,FEMALE,14
22000,46,BlACK,SINGLE,URBAN,MALE,14
22000,28,WHITE,SINGLE,URBAN,FEMALE,16
22000,21,WHITE,SINGLE,URBAN,MALE,14
22000,29,WHITE,SINGLE,URBAN,MALE,6
22000,60,WHITE,MARRIED,URBAN,FEMALE,14
22000,21,WHITE,SINGLE,URBAN,FEMALE,14
22000,22,WHITE,SINGLE,URBAN,MALE,6
22000,43,BlACK,SINGLE,URBAN,MALE,12
22000,54,WHITE,MARRIED,URBAN,FEMALE,14
22000,50,WHITE,MARRIED,RURAL,MALE,8
22000,43,BlACK,MARRIED,URBAN,FEMALE,16
22000,46,WHITE,MARRIED,URBAN,MALE,20
22000,53,WHITE,MARRIED,RURAL,FEMALE,14
22000,30,WHITE,MARRIED,RURAL,MALE,16
22000,54,WHITE,MARRIED,RURAL,MALE,16
22000,38,WHITE,MARRIED,RURAL,FEMALE,16
22000,24,WHITE,SINGLE,RURAL,FEMALE,20
22000,47,BlACK,MARRIED,RURAL,MALE,14
22000,19,WHITE,SINGLE,URBAN,FEMALE,16
22000,33,WHITE,MARRIED,URBAN,FEMALE,14
22000,50,WHITE,MARRIED,URBAN,FEMALE,14
22000,44,BlACK,MARRIED,URBAN,MALE,14
22000,32,BlACK,SINGLE,URBAN,MALE,14
22000,36,WHITE,SINGLE,URBAN,MALE,20
22000,28,WHITE,SINGLE,URBAN,FEMALE,20
22000,30,WHITE,MARRIED,RURAL,MALE,16
22000,55,WHITE,MARRIED,RURAL,MALE,14
22000,42,WHITE,SINGLE,URBAN,MALE,14
22000,45,WHITE,MARRIED,RURAL,FEMALE,16
22000,49,WHITE,SINGLE,RURAL,MALE,14
22000,30,WHITE,MARRIED,RURAL,MALE,0
22000,46,WHITE,MARRIED,RURAL,MALE,20
22000,47,WHITE,MARRIED,RURAL,MALE,14
22000,49,WHITE,MARRIED,RURAL,FEMALE,14
22000,44,WHITE,SINGLE,RURAL,FEMALE,14
22000,42,WHITE,SINGLE,RURAL,FEMALE,14
22000,49,OTHER,SINGLE,URBAN,MALE,20
22000,49,WHITE,SINGLE,URBAN,FEMALE,16
22000,36,WHITE,MARRIED,URBAN,FEMALE,20
22000,28,WHITE,MARRIED,URBAN,MALE,14
22000,33,WHITE,MARRIED,URBAN,FEMALE,16
22000,20,WHITE,SINGLE,URBAN,MALE,16
22000,25,WHITE,SINGLE,URBAN,FEMALE,14
22000,40,WHITE,MARRIED,URBAN,FEMALE,14
22000,23,WHITE,MARRIED,RURAL,FEMALE,12
22000,26,WHITE,MARRIED,URBAN,FEMALE,16
22000,43,WHITE,MARRIED,URBAN,FEMALE,16
22000,28,WHITE,SINGLE,URBAN,MALE,16
22000,38,WHITE,MARRIED,RURAL,MALE,0
22000,34,WHITE,MARRIED,RURAL,MALE,12
22000,48,WHITE,MARRIED,URBAN,MALE,0
22000,26,WHITE,MARRIED,URBAN,MALE,8
22000,27,WHITE,MARRIED,URBAN,MALE,14
22000,30,WHITE,MARRIED,URBAN,MALE,12
22000,33,WHITE,MARRIED,URBAN,MALE,0
22000,51,WHITE,SINGLE,URBAN,MALE,0
22000,52,OTHER,MARRIED,RURAL,MALE,8
22000,39,OTHER,SINGLE,RURAL,MALE,14
21969,49,OTHER,SINGLE,RURAL,MALE,16
21940,23,WHITE,MARRIED,URBAN,FEMALE,16
21940,22,OTHER,SINGLE,URBAN,FEMALE,16
21859,68,WHITE,MARRIED,RURAL,FEMALE,16
21840,46,OTHER,MARRIED,URBAN,FEMALE,0
21840,31,WHITE,SINGLE,URBAN,MALE,16
21840,42,WHITE,SINGLE,RURAL,MALE,16
21840,53,WHITE,SINGLE,URBAN,MALE,0
21840,34,BlACK,SINGLE,URBAN,MALE,14
21840,56,WHITE,MARRIED,URBAN,MALE,20
21840,39,WHITE,SINGLE,URBAN,MALE,12
21840,47,WHITE,MARRIED,URBAN,MALE,0
21840,24,WHITE,SINGLE,URBAN,MALE,16
21800,22,WHITE,SINGLE,URBAN,MALE,14
21756,21,WHITE,SINGLE,URBAN,FEMALE,16
21645,62,WHITE,SINGLE,RURAL,MALE,16
21600,58,WHITE,MARRIED,RURAL,MALE,16
21600,41,OTHER,MARRIED,RURAL,MALE,14
21600,54,WHITE,SINGLE,URBAN,FEMALE,14
21600,50,WHITE,MARRIED,RURAL,MALE,14
21600,52,WHITE,MARRIED,RURAL,MALE,14
21600,33,WHITE,SINGLE,RURAL,FEMALE,14
21600,50,WHITE,MARRIED,RURAL,MALE,20
21600,51,WHITE,MARRIED,RURAL,FEMALE,14
21600,31,BlACK,MARRIED,URBAN,FEMALE,14
21500,47,WHITE,MARRIED,URBAN,FEMALE,20
21500,27,WHITE,MARRIED,RURAL,FEMALE,14
21500,41,WHITE,MARRIED,URBAN,FEMALE,16
21500,35,WHITE,MARRIED,URBAN,MALE,14
21500,37,WHITE,SINGLE,URBAN,FEMALE,16
21500,21,WHITE,SINGLE,RURAL,FEMALE,14
21424,51,WHITE,MARRIED,URBAN,FEMALE,14
21350,31,WHITE,SINGLE,RURAL,FEMALE,20
21320,34,WHITE,SINGLE,RURAL,FEMALE,14
21300,34,WHITE,MARRIED,URBAN,MALE,16
21280,37,WHITE,MARRIED,URBAN,FEMALE,20
21204,54,WHITE,MARRIED,URBAN,MALE,16
21182,43,WHITE,MARRIED,URBAN,FEMALE,16
21160,23,OTHER,SINGLE,URBAN,MALE,14
21143,57,WHITE,MARRIED,URBAN,MALE,14
21120,33,WHITE,SINGLE,URBAN,MALE,16
21116,42,WHITE,SINGLE,URBAN,MALE,14
21100,56,WHITE,MARRIED,URBAN,MALE,16
21040,42,WHITE,SINGLE,RURAL,MALE,14
21000,33,WHITE,SINGLE,RURAL,FEMALE,14
21000,60,WHITE,SINGLE,RURAL,MALE,14
21000,27,WHITE,SINGLE,RURAL,FEMALE,14
21000,29,WHITE,SINGLE,URBAN,MALE,14
21000,31,WHITE,SINGLE,URBAN,MALE,0
21000,41,WHITE,SINGLE,URBAN,FEMALE,14
21000,60,WHITE,MARRIED,URBAN,FEMALE,14
21000,53,WHITE,SINGLE,URBAN,FEMALE,14
21000,23,WHITE,SINGLE,RURAL,MALE,14
21000,28,WHITE,SINGLE,URBAN,MALE,16
21000,31,WHITE,MARRIED,RURAL,MALE,16
21000,47,BlACK,SINGLE,URBAN,MALE,14
21000,63,WHITE,MARRIED,URBAN,MALE,20
21000,37,WHITE,SINGLE,URBAN,MALE,16
21000,42,BlACK,SINGLE,URBAN,FEMALE,20
21000,31,WHITE,MARRIED,RURAL,FEMALE,16
21000,41,BlACK,MARRIED,URBAN,MALE,14
21000,46,BlACK,SINGLE,URBAN,FEMALE,16
21000,33,WHITE,SINGLE,URBAN,FEMALE,16
21000,38,OTHER,MARRIED,URBAN,MALE,16
21000,39,WHITE,SINGLE,URBAN,MALE,14
21000,45,BlACK,SINGLE,URBAN,FEMALE,16
21000,24,WHITE,MARRIED,RURAL,MALE,14
21000,46,WHITE,MARRIED,RURAL,MALE,14
21000,40,WHITE,MARRIED,RURAL,FEMALE,12
21000,46,WHITE,MARRIED,RURAL,MALE,16
21000,38,WHITE,MARRIED,RURAL,FEMALE,20
21000,39,WHITE,MARRIED,RURAL,FEMALE,16
21000,37,WHITE,SINGLE,URBAN,MALE,14
21000,22,WHITE,MARRIED,URBAN,MALE,14
21000,42,WHITE,MARRIED,RURAL,FEMALE,14
21000,49,WHITE,MARRIED,URBAN,MALE,14
21000,22,WHITE,SINGLE,RURAL,MALE,16
21000,36,WHITE,MARRIED,RURAL,MALE,20
21000,38,WHITE,SINGLE,URBAN,FEMALE,14
21000,60,WHITE,SINGLE,URBAN,FEMALE,14
21000,57,WHITE,MARRIED,URBAN,FEMALE,6
21000,53,BlACK,MARRIED,URBAN,FEMALE,16
21000,20,WHITE,SINGLE,URBAN,FEMALE,14
21000,32,WHITE,MARRIED,RURAL,FEMALE,12
21000,22,BlACK,SINGLE,URBAN,FEMALE,16
21000,43,WHITE,MARRIED,URBAN,FEMALE,16
21000,31,BlACK,SINGLE,URBAN,FEMALE,16
21000,29,WHITE,MARRIED,URBAN,MALE,0
21000,48,WHITE,MARRIED,RURAL,FEMALE,16
21000,26,WHITE,MARRIED,RURAL,MALE,14
21000,40,WHITE,MARRIED,RURAL,FEMALE,16
21000,28,WHITE,MARRIED,RURAL,FEMALE,16
21000,44,WHITE,MARRIED,URBAN,MALE,14
21000,38,WHITE,SINGLE,RURAL,FEMALE,14
21000,47,WHITE,MARRIED,URBAN,MALE,16
21000,37,BlACK,MARRIED,URBAN,FEMALE,16
21000,23,BlACK,SINGLE,URBAN,FEMALE,16
